time,open,high,low,close,tick_volume,spread
1514858400,1302.74,1306.33,1302.06,1306.33,2765,5
1514860200,1306.33,1307.69,1306.15,1306.8,2593,5
1514862000,1306.8,1306.89,1305.28,1305.91,2502,5
1514863800,1305.93,1307.31,1305.91,1306.35,3017,5
1514865600,1306.34,1306.47,1304.24,1306.27,5288,5
1514867400,1306.25,1307.05,1306.06,1306.21,3373,5
1514869200,1306.18,1306.84,1306.18,1306.6,2411,5
1514871000,1306.6,1306.65,1305.53,1306.01,2752,5
1514872800,1306.01,1307.12,1305.45,1306.97,2893,5
1514874600,1306.97,1307.49,1306.46,1306.48,2211,5
1514876400,1306.48,1306.82,1306.37,1306.75,1470,5
1514878200,1306.78,1307.32,1306.54,1307.22,1201,5
1514880000,1307.23,1307.34,1306.96,1307.31,1300,5
1514881800,1307.32,1307.73,1306.85,1307.44,2524,5
1514883600,1307.43,1309.06,1307.42,1309.03,4797,5
1514885400,1309.03,1310.04,1308.56,1309.98,3344,5
1514887200,1309.97,1310.32,1308.97,1309.37,6185,5
1514889000,1309.46,1309.77,1308.83,1309.44,4812,5
1514890800,1309.44,1309.67,1308.57,1309.66,6080,5
1514892600,1309.65,1310.9,1309.62,1310.29,5414,5
1514894400,1310.26,1310.96,1310.04,1310.48,4358,5
1514896200,1310.48,1312.39,1310.48,1312.26,5727,5
1514898000,1312.25,1312.35,1310.17,1311.04,5715,5
1514899800,1311.04,1312.91,1311.03,1311.91,6827,5
1514901600,1311.92,1312.36,1311.38,1311.49,3534,5
1514903400,1311.49,1311.79,1310.2,1310.24,3832,5
1514905200,1310.23,1312.06,1310.12,1311.66,5397,5
1514907000,1311.67,1312.66,1311.46,1312.13,4788,5
1514908800,1312.14,1313.36,1311.93,1313.09,7605,5
1514910600,1313.08,1314.42,1313.03,1313.95,7491,5
1514912400,1313.95,1314.4,1313.2,1313.26,6847,5
1514914200,1313.25,1314.58,1312.29,1312.69,13648,5
1514916000,1312.73,1313.63,1310.88,1312.31,13273,5
1514917800,1312.32,1312.99,1312.02,1312.27,7441,5
1514919600,1312.27,1313.66,1312.23,1312.66,8299,5
1514921400,1312.65,1312.72,1311.31,1311.35,7242,5
1514923200,1311.31,1312.04,1311.25,1311.66,6580,5
1514925000,1311.66,1312.5,1311.39,1312.5,4292,5
1514926800,1312.48,1314.65,1312.42,1314.62,5181,5
1514928600,1314.61,1314.9,1313.85,1314.57,5069,5
1514930400,1314.58,1315.25,1314.5,1315.23,4604,5
1514932200,1315.22,1316.23,1315.05,1316.0,4613,5
1514934000,1316.0,1316.91,1315.68,1316.66,3789,5
1514935800,1316.64,1318.51,1316.63,1318.26,4965,5
1514944800,1317.49,1319.05,1317.08,1318.68,2270,5
1514946600,1318.67,1321.47,1318.56,1320.3,4309,5
1514948400,1320.3,1321.33,1320.21,1320.73,2493,5
1514950200,1320.73,1321.25,1320.34,1320.63,3391,5
1514952000,1320.63,1320.68,1318.77,1319.71,5436,5
1514953800,1319.7,1319.75,1316.93,1318.29,5380,5
1514955600,1318.3,1318.43,1315.59,1315.99,4818,5
1514957400,1315.99,1316.04,1311.92,1312.28,8032,5
1514959200,1312.34,1313.26,1311.92,1312.68,3865,5
1514961000,1312.67,1314.74,1312.65,1314.15,3927,5
1514962800,1314.13,1314.14,1312.33,1313.74,2890,5
1514964600,1313.74,1314.13,1313.12,1313.66,1751,5
1514966400,1313.66,1314.26,1313.34,1314.06,1431,5
1514968200,1314.06,1314.8,1313.83,1314.67,2829,5
1514970000,1314.67,1315.47,1314.46,1314.64,3486,5
1514971800,1314.65,1314.73,1312.97,1313.25,4344,5
1514973600,1313.25,1313.39,1311.84,1312.98,5056,5
1514975400,1312.97,1314.32,1312.82,1313.71,5282,5
1514977200,1313.71,1315.16,1313.49,1314.87,5184,5
1514979000,1314.87,1315.22,1314.12,1314.41,2838,5
1514980800,1314.41,1314.94,1313.96,1314.63,2791,5
1514982600,1314.62,1314.77,1313.91,1314.68,4399,5
1514984400,1314.66,1315.01,1313.82,1314.16,2714,5
1514986200,1314.18,1314.46,1313.62,1314.08,4103,5
1514988000,1314.08,1314.67,1313.67,1314.28,3886,5
1514989800,1314.28,1316.31,1314.26,1315.72,3929,5
1514991600,1315.71,1317.54,1315.68,1316.83,5635,5
1514993400,1316.84,1317.14,1313.41,1314.86,8434,5
1514995200,1314.87,1316.4,1314.53,1315.27,6548,5
1514997000,1315.26,1316.54,1315.05,1316.43,6708,5
1514998800,1316.43,1317.96,1315.25,1317.61,8872,5
1515000600,1317.6,1317.96,1316.54,1316.96,9925,5
1515002400,1316.93,1316.93,1314.79,1315.56,11635,5
1515004200,1315.55,1317.17,1315.35,1316.56,9404,5
1515006000,1316.55,1317.12,1315.84,1316.04,6342,5
1515007800,1316.04,1317.39,1316.02,1317.05,5753,5
1515009600,1317.05,1317.38,1316.38,1316.6,4193,5
1515011400,1316.59,1317.09,1315.77,1315.85,3582,5
1515013200,1315.87,1317.27,1315.83,1317.1,3885,5
1515015000,1317.11,1317.28,1315.96,1316.22,2646,5
1515016800,1316.1,1316.29,1307.46,1309.56,13252,5
1515018600,1309.54,1313.2,1309.49,1313.02,6566,5
1515020400,1313.0,1316.25,1313.0,1315.65,4538,5
1515022200,1315.65,1316.72,1313.59,1314.65,4226,5
1515031200,1312.89,1313.62,1312.6,1312.7,1844,5
1515033000,1312.71,1312.83,1310.61,1311.19,3666,5
1515034800,1311.17,1311.21,1308.59,1308.88,3882,5
1515036600,1308.88,1309.36,1308.54,1309.25,3685,5
1515038400,1309.25,1309.89,1305.91,1306.17,5820,5
1515040200,1306.18,1307.37,1306.08,1307.18,3178,5
1515042000,1307.17,1307.92,1306.65,1307.62,3096,5
1515043800,1307.63,1308.04,1306.72,1307.03,3000,5
1515045600,1307.04,1307.09,1306.16,1306.86,2182,5
1515047400,1306.86,1307.42,1306.56,1307.26,1499,5
1515049200,1307.25,1308.32,1307.24,1308.32,1253,5
1515051000,1308.32,1308.49,1308.02,1308.02,1452,5
1515052800,1308.02,1308.55,1307.6,1308.35,1824,5
1515054600,1308.34,1310.29,1308.09,1310.14,4059,5
1515056400,1310.14,1310.79,1309.16,1310.27,4483,5
1515058200,1310.27,1310.97,1309.95,1310.14,3184,5
1515060000,1310.15,1310.2,1308.19,1310.1,4428,5
1515061800,1310.11,1311.42,1309.59,1310.69,4346,5
1515063600,1310.7,1311.3,1310.57,1311.08,6100,5
1515065400,1311.08,1312.16,1311.08,1311.72,4321,5
1515067200,1311.72,1312.8,1311.6,1312.78,2142,5
1515069000,1312.76,1314.34,1312.57,1313.77,4894,5
1515070800,1313.77,1314.36,1312.29,1312.96,5138,5
1515072600,1312.98,1314.16,1312.96,1313.6,4073,5
1515074400,1313.59,1313.91,1312.58,1312.96,3417,5
1515076200,1312.96,1313.8,1312.85,1313.0,3602,5
1515078000,1312.99,1313.52,1311.72,1312.44,5604,5
1515079800,1312.44,1313.43,1312.31,1313.33,5432,5
1515081600,1313.35,1317.26,1309.24,1315.07,13589,5
1515083400,1315.03,1316.87,1312.56,1314.86,14026,5
1515085200,1314.87,1316.22,1314.66,1315.87,6989,5
1515087000,1315.87,1316.55,1314.29,1314.79,10800,5
1515088800,1314.79,1317.14,1314.44,1316.38,8535,5
1515090600,1316.38,1319.95,1316.3,1319.85,10848,5
1515092400,1319.82,1320.08,1316.82,1318.99,10473,5
1515094200,1319.02,1319.69,1318.37,1319.25,5663,5
1515096000,1319.25,1319.46,1318.2,1318.96,4743,5
1515097800,1318.95,1319.86,1318.9,1319.71,6167,5
1515099600,1319.72,1321.07,1318.25,1320.54,6590,5
1515101400,1320.53,1320.57,1318.74,1319.25,4497,5
1515103200,1319.23,1320.74,1319.23,1320.62,5417,5
1515105000,1320.65,1324.8,1320.59,1324.41,9575,5
1515106800,1324.42,1326.03,1322.61,1322.86,5875,5
1515108600,1322.87,1323.02,1321.8,1321.97,4346,5
1515117600,1321.87,1323.04,1320.78,1321.42,2111,5
1515119400,1321.43,1322.11,1320.96,1320.98,1551,5
1515121200,1320.99,1322.0,1320.98,1321.59,2575,5
1515123000,1321.6,1323.46,1321.5,1322.93,4427,5
1515124800,1322.93,1323.02,1321.73,1322.66,3408,5
1515126600,1322.66,1322.68,1321.31,1322.02,3055,5
1515128400,1322.02,1322.02,1320.69,1321.12,3079,5
1515130200,1321.12,1321.43,1320.79,1321.11,2360,5
1515132000,1321.11,1322.04,1321.11,1321.91,1874,5
1515133800,1321.91,1322.05,1321.39,1321.41,1860,5
1515135600,1321.42,1321.91,1321.25,1321.73,1419,5
1515137400,1321.73,1321.95,1321.24,1321.95,1604,5
1515139200,1321.95,1321.95,1321.35,1321.45,1692,5
1515141000,1321.45,1321.55,1319.95,1320.27,3172,5
1515142800,1320.27,1320.32,1318.37,1318.91,5449,5
1515144600,1318.92,1318.96,1317.72,1318.35,3563,5
1515146400,1318.35,1319.59,1318.34,1319.45,4697,5
1515148200,1319.44,1319.67,1317.97,1318.33,3956,5
1515150000,1318.29,1318.68,1317.15,1317.37,6477,5
1515151800,1317.37,1318.2,1316.76,1318.07,4452,5
1515153600,1318.07,1318.34,1317.41,1317.6,5219,5
1515155400,1317.6,1317.68,1316.63,1316.76,3567,5
1515157200,1316.73,1317.64,1316.35,1317.46,4741,5
1515159000,1317.47,1317.82,1317.32,1317.48,2144,5
1515160800,1317.47,1317.47,1316.4,1317.07,3175,5
1515162600,1317.06,1317.4,1316.75,1317.08,2672,5
1515164400,1317.09,1317.91,1316.21,1317.79,4848,5
1515166200,1317.79,1318.33,1317.35,1317.5,4455,5
1515168000,1317.48,1318.47,1316.59,1317.13,9022,5
1515169800,1317.12,1322.94,1317.09,1320.81,22657,5
1515171600,1320.82,1320.89,1313.7,1316.28,19706,5
1515173400,1316.33,1318.13,1315.31,1316.25,14683,5
1515175200,1316.33,1320.65,1316.33,1319.67,16105,5
1515177000,1319.66,1319.66,1317.59,1318.93,11146,5
1515178800,1318.91,1319.84,1318.42,1319.62,6767,5
1515180600,1319.62,1322.19,1319.29,1321.55,7679,5
