time,open,high,low,close,tick_volume,spread
1546387200,1.27226,1.27673,1.27202,1.27286,159,146
1546388100,1.27286,1.27471,1.27286,1.27444,17,75
1546389000,1.27444,1.27469,1.27348,1.27355,131,77
1546389900,1.27304,1.2745,1.27295,1.27336,257,64
1546390800,1.27337,1.2754400000000001,1.27317,1.2749,317,5
1546391700,1.2749,1.27492,1.2747,1.2747899999999999,333,2
1546392600,1.2748,1.27503,1.2747,1.275,60,8
1546393500,1.27503,1.27534,1.27498,1.27529,675,4
1546394400,1.27529,1.27529,1.27458,1.27488,1016,3
1546395300,1.27488,1.27509,1.27454,1.27473,1368,3
1546396200,1.27472,1.27477,1.27451,1.27474,2809,3
1546397100,1.27471,1.27492,1.27464,1.27489,994,3
1546398000,1.27489,1.27489,1.2742200000000001,1.2745199999999999,1713,2
1546398900,1.27451,1.27468,1.27438,1.27444,492,3
1546399800,1.27444,1.2747600000000001,1.27412,1.27473,727,3
1546400700,1.27473,1.2747899999999999,1.27419,1.2745199999999999,1183,1
1546401600,1.27451,1.27451,1.2739099999999999,1.2742200000000001,876,1
1546402500,1.27421,1.27431,1.27353,1.27358,1465,2
1546403400,1.2735699999999999,1.27389,1.27276,1.27278,1607,2
1546404300,1.27277,1.27297,1.2723200000000001,1.2728,1469,1
1546405200,1.2728,1.27308,1.2726899999999999,1.27295,1469,2
1546406100,1.27292,1.27304,1.27279,1.27299,1314,1
1546407000,1.2730000000000001,1.27305,1.2726600000000001,1.2727,1217,1
1546407900,1.27271,1.27308,1.27261,1.2730299999999999,1025,0
1546408800,1.27302,1.27312,1.27287,1.2730000000000001,1188,1
1546409700,1.27301,1.27326,1.27291,1.27324,665,3
1546410600,1.2732299999999999,1.27353,1.27304,1.27336,1224,1
1546411500,1.27337,1.27344,1.27314,1.2733400000000001,631,2
1546412400,1.27336,1.2736,1.27326,1.27342,946,2
1546413300,1.2734,1.27435,1.27329,1.27424,1934,1
1546414200,1.27423,1.27533,1.27406,1.27521,1607,2
1546415100,1.27524,1.2757399999999999,1.2748,1.27557,2009,2
1546416000,1.27558,1.27728,1.27554,1.2766,2441,1
1546416900,1.2765900000000001,1.27725,1.27646,1.2766,1543,2
1546417800,1.27667,1.2768,1.27616,1.27621,1271,1
1546418700,1.27621,1.2766,1.2751700000000001,1.27551,2016,1
1546419600,1.27551,1.27629,1.2753,1.27558,1753,2
1546420500,1.27558,1.27604,1.27501,1.2753,1348,2
1546421400,1.27531,1.27561,1.27489,1.2755,1204,3
1546422300,1.27549,1.27565,1.27472,1.27515,1545,1
1546423200,1.27514,1.27604,1.2741799999999999,1.2742,3387,0
1546424100,1.27423,1.27464,1.27219,1.27226,3502,1
1546425000,1.27227,1.27229,1.26971,1.2699799999999999,3769,0
1546425900,1.26997,1.2711299999999999,1.26953,1.2711000000000001,2497,0
1546426800,1.27108,1.27191,1.27092,1.2719,2895,0
1546427700,1.2719,1.2719,1.26915,1.26946,2105,0
1546428600,1.26943,1.27167,1.26894,1.26947,2947,0
1546429500,1.26946,1.27024,1.26875,1.26889,2677,1
1546430400,1.2689,1.27026,1.2683,1.26916,2448,0
1546431300,1.26918,1.26926,1.2683900000000001,1.26886,2447,0
1546432200,1.26884,1.26925,1.2683900000000001,1.2684199999999999,1964,1
1546433100,1.26841,1.26845,1.26708,1.26731,2352,0
1546434000,1.26731,1.26742,1.2665199999999999,1.26661,2504,0
1546434900,1.2666,1.26716,1.26597,1.2668,2291,1
1546435800,1.26681,1.2674,1.26643,1.26669,2214,0
1546436700,1.26667,1.26696,1.26602,1.2664,2902,0
1546437600,1.26641,1.2665600000000001,1.26584,1.26647,2450,0
1546438500,1.26646,1.26646,1.26451,1.26471,2984,1
1546439400,1.26472,1.26542,1.26446,1.26474,2256,0
1546440300,1.26477,1.2652999999999999,1.26451,1.26515,1998,0
1546441200,1.2651,1.26552,1.2633,1.26397,3068,0
1546442100,1.26397,1.26492,1.26257,1.26284,4017,0
1546443000,1.26285,1.26323,1.26109,1.26153,3794,0
1546443900,1.26152,1.2616,1.26031,1.2609,3427,1
1546444800,1.26089,1.2618,1.26077,1.26142,3026,0
1546445700,1.26142,1.26142,1.25967,1.2600799999999999,2949,2
1546446600,1.2600799999999999,1.26079,1.25979,1.26034,3019,0
1546447500,1.26033,1.26112,1.2598799999999999,1.26062,3564,0
1546448400,1.26065,1.26257,1.2604199999999999,1.2622200000000001,3518,0
1546449300,1.26226,1.26226,1.26101,1.2612700000000001,4003,1
1546450200,1.2612700000000001,1.26136,1.25991,1.26058,4006,0
1546451100,1.26058,1.26172,1.25955,1.25991,3695,0
1546452000,1.25998,1.26143,1.25998,1.26023,3115,0
1546452900,1.26023,1.26044,1.25811,1.25873,2831,0
1546453800,1.25873,1.25933,1.25837,1.25882,3227,2
1546454700,1.25881,1.2600799999999999,1.25869,1.2597800000000001,2826,0
1546455600,1.25972,1.25987,1.25878,1.25975,2732,0
1546456500,1.25974,1.25997,1.25864,1.25966,2638,1
1546457400,1.25968,1.25998,1.25853,1.25882,2617,1
1546458300,1.25882,1.25943,1.25841,1.25865,2480,0
1546459200,1.25862,1.25942,1.25852,1.2591,2060,1
1546460100,1.25909,1.25976,1.25897,1.2594,1280,1
1546461000,1.25941,1.25945,1.2591,1.2593,1996,1
1546461900,1.25928,1.25979,1.25921,1.25921,1569,1
1546462800,1.25921,1.25938,1.25881,1.25905,1426,1
1546463700,1.25904,1.25952,1.25888,1.25921,1713,1
1546464600,1.25922,1.25997,1.25913,1.25996,1520,2
1546465500,1.25992,1.26118,1.2597,1.26118,2129,0
1546466400,1.26115,1.26121,1.26068,1.26092,1673,3
1546467300,1.2609,1.26158,1.26081,1.26153,1525,0
1546468200,1.26152,1.26154,1.2610000000000001,1.26112,1564,2
1546469100,1.26112,1.26132,1.26089,1.26114,1958,1
1546470000,1.26112,1.26114,1.26051,1.26083,1109,2
1546470900,1.26083,1.26114,1.2607,1.26109,843,1
1546471800,1.26109,1.26142,1.2609,1.2609,1265,2
1546472700,1.26088,1.26105,1.25991,1.26105,947,1
1546473600,1.26059,1.26059,1.2598099999999999,1.25987,617,60
1546474500,1.25984,1.26023,1.25818,1.2591700000000001,276,32
1546475400,1.25916,1.26074,1.24704,1.24744,4322,0
1546476300,1.2477,1.25128,1.23907,1.24645,3151,0
1546477200,1.24609,1.25495,1.2444,1.25338,2096,0
1546478100,1.25339,1.25386,1.24982,1.25366,1660,0
1546479000,1.25366,1.25455,1.25265,1.25309,747,1
1546479900,1.25309,1.25347,1.25094,1.25152,1320,1
1546480800,1.25152,1.25412,1.25146,1.25392,971,4
1546481700,1.25393,1.25475,1.25386,1.25462,842,1
1546482600,1.2546300000000001,1.25497,1.25416,1.2548,1483,2
1546483500,1.25479,1.25574,1.25467,1.25479,1583,0
1546484400,1.25477,1.2553,1.25439,1.25504,1496,2
1546485300,1.25506,1.25508,1.25403,1.25419,1020,1
1546486200,1.25418,1.25457,1.25374,1.2540499999999999,1062,2
