time,open,high,low,close,tick_volume,spread
1514768400,24694.0,24694.0,24694.0,24694.0,1,75
1514800800,24694.0,24694.0,24694.0,24694.0,1,75
1514804400,24694.0,24694.0,24694.0,24694.0,1,75
1514826000,24694.0,24694.0,24694.0,24694.0,1,75
1514854800,24694.0,24694.0,24694.0,24694.0,5,75
1514858400,24694.0,24800.5,24694.0,24795.6,617,36
1514862000,24796.1,24796.6,24785.7,24785.7,265,36
1514865600,24786.7,24790.7,24776.7,24782.3,691,36
1514869200,24781.8,24786.8,24763.9,24768.9,595,36
1514872800,24770.9,24781.9,24765.9,24781.4,361,36
1514876400,24781.9,24790.9,24781.9,24790.9,130,36
1514880000,24791.9,24799.9,24788.9,24796.0,291,36
1514883600,24796.0,24796.0,24792.0,24794.5,183,36
1514887200,24795.0,24809.5,24794.5,24805.1,540,26
1514890800,24804.6,24804.6,24779.7,24797.2,1584,26
1514894400,24796.7,24797.6,24758.9,24760.9,1064,26
1514898000,24761.4,24776.3,24759.9,24769.9,1035,26
1514901600,24768.9,24796.8,24768.9,24789.9,863,26
1514905200,24790.9,24834.7,24790.4,24834.7,985,26
1514908800,24833.7,24876.6,24823.8,24862.7,841,26
1514912400,24863.2,24880.6,24787.0,24825.7,4601,20
1514916000,24826.7,24846.6,24774.1,24785.7,3955,20
1514919600,24786.7,24798.7,24741.5,24764.1,2655,20
1514923200,24765.1,24776.0,24753.3,24759.1,1293,20
1514926800,24760.1,24791.9,24758.1,24778.0,1223,20
1514930400,24777.5,24784.1,24769.8,24782.8,1177,20
1514934000,24781.8,24816.4,24776.8,24814.7,2080,20
1514941200,24808.6,24808.6,24808.6,24808.6,4,75
1514944800,24813.1,24813.1,24792.7,24809.2,420,36
1514948400,24808.7,24830.1,24808.2,24819.7,514,36
1514952000,24820.2,24825.2,24814.8,24818.3,564,36
1514955600,24818.8,24829.7,24818.3,24825.3,326,36
1514959200,24826.3,24831.3,24820.4,24823.4,252,36
1514962800,24822.9,24836.4,24821.4,24831.4,146,36
1514966400,24830.4,24833.4,24826.5,24830.5,165,36
1514970000,24831.0,24833.5,24825.5,24826.5,164,36
1514973600,24827.0,24841.0,24827.0,24831.1,440,26
1514977200,24831.6,24850.5,24830.6,24841.1,680,26
1514980800,24842.1,24850.1,24840.1,24845.1,666,26
1514984400,24846.1,24847.6,24834.2,24844.2,651,26
1514988000,24845.2,24847.2,24833.3,24835.3,459,26
1514991600,24834.8,24844.3,24827.4,24840.4,443,26
1514995200,24840.9,24854.3,24836.4,24845.4,368,26
