time,open,high,low,close,tick_volume,spread
1514854800,1.35066,1.35179,1.34906,1.3511600000000001,309,45
1514858400,1.35129,1.35195,1.3504800000000001,1.35097,6524,3
1514862000,1.35098,1.35196,1.3507500000000001,1.35127,3816,1
1514865600,1.35125,1.35219,1.35113,1.35133,5914,1
1514869200,1.35133,1.35161,1.3508200000000001,1.35123,4069,1
1514872800,1.35123,1.35232,1.35121,1.35172,3741,1
1514876400,1.3517299999999999,1.35195,1.35123,1.3513600000000001,2652,1
1514880000,1.35137,1.3523399999999999,1.35133,1.35226,2842,1
1514883600,1.35225,1.35257,1.35176,1.35211,4935,1
1514887200,1.35211,1.35371,1.35203,1.35344,10061,1
1514890800,1.35341,1.35582,1.3532899999999999,1.35533,12457,1
1514894400,1.35534,1.35664,1.3542,1.3548499999999999,11090,1
1514898000,1.3548499999999999,1.35589,1.35398,1.35571,11650,1
1514901600,1.35569,1.35614,1.35396,1.35508,9485,1
1514905200,1.3550900000000001,1.35679,1.35498,1.35618,10027,2
1514908800,1.35619,1.35654,1.35533,1.3557299999999999,9190,1
1514912400,1.35572,1.35585,1.35449,1.3547500000000001,11372,1
1514916000,1.35476,1.35849,1.35423,1.35788,14220,1
1514919600,1.3578999999999999,1.35978,1.35738,1.35948,12185,2
1514923200,1.35947,1.3600400000000001,1.35815,1.3584100000000001,7886,1
1514926800,1.3584100000000001,1.3590200000000001,1.35815,1.35897,4821,1
1514930400,1.35899,1.35964,1.35899,1.35961,3949,1
1514934000,1.35961,1.36002,1.35942,1.35971,4682,1
1514937600,1.3596300000000001,1.35989,1.3587,1.35897,4004,1
1514941200,1.35868,1.35922,1.35854,1.35898,1186,5
1514944800,1.35898,1.3598,1.35897,1.35941,3981,1
1514948400,1.35944,1.35991,1.35889,1.35952,3907,1
1514952000,1.35953,1.36055,1.35883,1.3602699999999999,4871,1
1514955600,1.36026,1.36026,1.35886,1.35903,4785,1
1514959200,1.35903,1.35976,1.35892,1.35948,2241,1
1514962800,1.35948,1.36038,1.35946,1.35987,2958,1
1514966400,1.35986,1.36075,1.35971,1.36057,2843,1
1514970000,1.36057,1.36127,1.3593899999999999,1.35952,7696,1
1514973600,1.35954,1.35998,1.3587799999999999,1.35944,9108,1
1514977200,1.3594300000000001,1.36016,1.35887,1.35934,9858,1
1514980800,1.35934,1.35972,1.35822,1.35856,9093,1
1514984400,1.35856,1.35927,1.35701,1.35755,10919,1
1514988000,1.35755,1.3578299999999999,1.35598,1.35626,10084,1
1514991600,1.35626,1.3569200000000001,1.35565,1.35636,7404,1
1514995200,1.35637,1.35672,1.35541,1.35617,8354,1
1514998800,1.35617,1.35622,1.35294,1.35332,10564,1
1515002400,1.35325,1.35325,1.34937,1.35147,14481,1
1515006000,1.35147,1.35259,1.35069,1.3519700000000001,8879,1
1515009600,1.35194,1.3527,1.35174,1.3526099999999999,5122,1
1515013200,1.35259,1.35262,1.35168,1.35219,4070,1
1515016800,1.35219,1.35251,1.35028,1.35168,9997,1
1515020400,1.35169,1.35232,1.35098,1.35111,5443,1
1515024000,1.35108,1.35181,1.35089,1.35113,3579,1
1515027600,1.35095,1.35158,1.35095,1.3510900000000001,744,1
1515031200,1.3511199999999999,1.35144,1.35084,1.35107,3233,1
1515034800,1.3510900000000001,1.35119,1.35055,1.3510900000000001,4054,1
1515038400,1.3511,1.35158,1.35077,1.35113,5044,1
1515042000,1.35114,1.35211,1.3511199999999999,1.3519700000000001,4729,1
1515045600,1.3519700000000001,1.35206,1.35147,1.3518,3568,1
1515049200,1.3518,1.35232,1.35178,1.3519999999999999,3344,1
