time,open,high,low,close,tick_volume,spread
1551268800,146.644,146.895,146.576,146.807,5156,36
1551272400,146.807,147.294,146.795,147.119,5611,36
1551276000,147.119,147.323,147.002,147.246,4685,36
1551279600,147.246,147.51,147.127,147.366,7235,36
1551283200,147.367,147.709,147.318,147.642,7630,36
1551286800,147.642,148.027,147.44,147.855,12643,36
1551290400,147.853,147.94,147.575,147.714,8758,36
1551294000,147.713,147.747,147.461,147.555,4432,36
1551297600,147.554,147.763,147.548,147.655,3799,36
1551301200,147.653,147.767,147.596,147.748,3474,36
1551304800,147.748,147.776,147.65,147.664,2466,36
1551308400,147.664,147.734,147.659,147.673,2188,25
1551312000,147.702,147.722,147.595,147.631,3600,41
1551315600,147.634,147.709,147.576,147.62,2071,36
1551319200,147.62,147.716,147.539,147.561,4425,36
1551322800,147.56,147.615,147.518,147.593,3610,36
1551326400,147.593,147.635,147.471,147.492,3192,36
1551330000,147.492,147.499,147.39,147.448,2308,37
1551333600,147.448,147.484,147.4,147.477,2241,39
1551337200,147.476,147.575,147.391,147.411,3157,38
1551340800,147.411,147.455,147.159,147.318,4169,37
1551344400,147.318,147.333,147.032,147.136,6343,36
1551348000,147.137,147.41,146.964,147.392,6556,36
1551351600,147.392,147.446,147.239,147.341,5772,36
1551355200,147.342,147.429,147.126,147.255,5240,36
1551358800,147.254,147.488,147.252,147.373,4816,36
1551362400,147.374,147.378,147.214,147.322,4125,36
1551366000,147.322,147.623,147.243,147.573,9583,36
1551369600,147.576,147.959,147.284,147.935,8477,36
1551373200,147.943,148.15,147.734,147.997,11648,36
1551376800,148.0,148.25,147.794,147.824,9211,36
1551380400,147.824,147.837,147.618,147.66,5133,36
1551384000,147.661,147.791,147.633,147.713,3732,36
1551387600,147.711,147.808,147.666,147.795,2967,36
1551391200,147.792,147.87,147.715,147.796,3092,36
1551394800,147.797,147.814,147.68,147.69,1947,23
1551398400,147.692,147.733,147.662,147.695,1860,44
1551402000,147.694,147.754,147.639,147.698,2114,39
1551405600,147.693,147.887,147.681,147.809,4078,36
1551409200,147.809,148.115,147.804,148.07,4825,36
1551412800,148.072,148.191,148.015,148.177,2811,37
1551416400,148.177,148.2,148.017,148.018,2432,37
1551420000,148.018,148.089,148.002,148.077,1896,37
1551423600,148.077,148.166,148.044,148.063,2064,36
1551427200,148.062,148.192,148.05,148.105,2924,37
1551430800,148.105,148.254,148.078,148.233,4395,36
1551434400,148.23,148.314,148.04,148.248,5875,36
1551438000,148.25,148.339,148.075,148.18,5814,36
1551441600,148.18,148.181,148.017,148.112,5103,36
1551445200,148.112,148.196,147.823,147.85,5247,36
1551448800,147.85,148.127,147.826,148.025,4972,36
1551452400,148.025,148.138,147.847,147.935,7893,36
1551456000,147.935,148.554,147.91,148.464,8640,36
1551459600,148.384,148.444,148.092,148.164,11104,36
1551463200,148.164,148.19,147.836,147.921,7979,36
1551466800,147.921,148.045,147.799,147.833,4873,36
1551470400,147.833,147.902,147.715,147.75,3785,36
1551474000,147.75,147.861,147.666,147.707,4312,37
1551477600,147.707,147.908,147.498,147.816,5838,36
1551481200,147.822,147.951,147.754,147.802,2498,36
1551657600,148.132,148.134,147.859,147.959,7906,49
1551661200,147.954,148.194,147.949,148.153,4560,36
1551664800,148.153,148.207,148.043,148.194,4320,36
1551668400,148.194,148.235,148.097,148.225,4759,36
1551672000,148.225,148.241,148.156,148.216,1902,36
1551675600,148.216,148.284,148.149,148.263,2307,37
1551679200,148.263,148.266,148.167,148.168,1874,39
1551682800,148.168,148.208,148.067,148.095,2250,36
1551686400,148.095,148.172,148.051,148.094,2053,36
1551690000,148.094,148.292,148.048,148.129,6336,36
1551693600,148.129,148.235,147.975,148.048,10121,36
1551697200,148.049,148.243,148.035,148.097,6356,36
1551700800,148.095,148.129,147.777,147.83,5791,36
1551704400,147.83,147.848,147.504,147.594,7454,36
1551708000,147.594,147.784,147.419,147.776,6534,36
1551711600,147.775,147.94,147.77,147.819,5878,36
1551715200,147.82,147.832,147.546,147.676,7222,36
1551718800,147.676,147.703,147.284,147.315,8957,36
1551722400,147.316,147.344,147.107,147.234,7530,36
1551726000,147.234,147.329,147.17,147.242,4989,36
1551729600,147.244,147.29,147.126,147.207,3474,36
1551733200,147.207,147.218,147.085,147.14,3170,36
1551736800,147.14,147.171,147.101,147.156,3594,36
1551740400,147.155,147.283,147.142,147.227,1590,36
1551744000,147.276,147.276,147.145,147.207,5687,44
1551747600,147.206,147.298,147.203,147.286,2824,37
1551751200,147.286,147.385,147.26,147.316,3637,36
1551754800,147.316,147.436,147.242,147.256,4691,36
1551758400,147.257,147.385,147.243,147.347,2490,39
1551762000,147.347,147.359,147.141,147.141,2719,36
1551765600,147.141,147.275,147.139,147.226,2956,36
1551769200,147.228,147.295,147.196,147.261,1807,36
1551772800,147.265,147.34,147.169,147.228,3077,36
1551776400,147.228,147.369,147.181,147.338,4361,36
1551780000,147.338,147.646,147.338,147.528,7505,36
1551783600,147.528,147.769,147.412,147.624,4968,36
1551787200,147.624,147.644,147.27,147.3,4337,36
1551790800,147.3,147.529,147.17,147.517,4608,36
1551794400,147.517,147.548,146.732,146.83,6449,36
1551798000,146.836,146.858,146.587,146.774,8433,36
1551801600,146.776,146.953,146.746,146.909,8135,36
1551805200,146.908,147.088,146.67,146.701,11553,36
1551808800,146.701,147.321,146.642,147.123,9668,36
1551812400,147.123,147.198,146.961,147.182,4079,36
1551816000,147.18,147.402,147.175,147.298,4163,36
1551819600,147.298,147.422,147.277,147.338,3648,36
1551823200,147.34,147.402,147.308,147.383,3571,36
1551826800,147.383,147.44,147.374,147.416,1740,37
1551830400,147.427,147.427,147.037,147.085,6083,39
1551834000,147.085,147.251,147.085,147.151,4367,37
1551837600,147.15,147.165,146.901,146.958,4229,36
1551841200,146.958,146.989,146.885,146.936,2673,38
1551844800,146.936,147.048,146.856,146.876,2880,36
1551848400,146.876,146.922,146.673,146.729,2281,36
1551852000,146.729,146.853,146.721,146.822,1864,36
1551855600,146.823,146.866,146.791,146.854,2398,36
1551859200,146.855,146.917,146.779,146.903,2496,36
1551862800,146.902,146.951,146.699,146.882,4972,36
1551866400,146.882,147.071,146.788,147.06,5121,36
1551870000,147.06,147.168,147.004,147.05,4882,36
1551873600,147.05,147.061,146.811,147.027,4314,36
1551877200,147.026,147.093,146.891,146.99,4535,36
1551880800,146.991,147.013,146.768,146.95,5450,36
