ts_close_utc,version,symbol,ticket,direction,lot,entry,close,sl_distance,risk_money,risk_reconstructed,profit_gross,commission,swap,net,r_multiple,reason,duration_min,ts_open_utc
2026-07-30T15:46:23+00:00,v0.3.0,AUDJPY_SB,81646177,SELL,14.4,111.841,111.907,0.06642948349115696,95.66,False,-95.04,0.0,0.0,-95.04,-0.9935,SL,7.5,2026-07-30T15:38:53.651873+00:00
2026-07-30T16:39:23+00:00,v0.3.0,AUDJPY_SB,81648847,BUY,0.4,111.976,112.086,0.0550301905423486,2.2,False,4.4,0.0,0.0,4.4,2.0,TP,43.4,2026-07-30T15:56:00.228004+00:00
2026-07-30T18:10:51+00:00,v0.3.0,AUDJPY_SB,81665596,BUY,0.6,111.81,111.703,0.10695990039564097,6.42,False,-6.42,0.0,0.0,-6.42,-1.0,SL,9.8,2026-07-30T18:01:03.595350+00:00
2026-07-30T18:21:04+00:00,v0.3.0,AUDJPY_SB,81666461,SELL,0.1,111.699,111.77500000000002,0.07572493234031455,0.76,False,-0.76,0.0,0.0,-0.76,-1.0,SL,6.0,2026-07-30T18:15:02.315603+00:00
2026-07-30T18:34:31+00:00,v0.3.0,AUDJPY_SB,81667489,BUY,0.1,111.795,111.729,0.06567252253374217,0.66,False,-0.66,0.0,0.0,-0.66,-1.0,SL,12.5,2026-07-30T18:22:01.739985+00:00
2026-08-11T04:37:09+00:00,v0.3.0,AUDJPY_SB,83364837,SELL,14.0,112.245,112.308,0.0626527030960372,87.71,False,-88.2,0.0,0.0,-88.2,-1.0056,SL,2.1,2026-08-11T04:35:00.599669+00:00
2026-08-11T04:38:42+00:00,v0.3.0,AUDJPY_SB,83365238,BUY,2.7,112.306,112.245,0.06106504690122162,16.49,False,-16.47,0.0,0.0,-16.47,-0.9988,SL,0.7,2026-08-11T04:38:02.441936+00:00
2026-08-11T05:25:55+00:00,v0.3.0,AUDJPY_SB,83365309,SELL,2.2,112.247,112.124,0.06173897212363413,13.58,False,27.06,0.0,0.0,27.06,1.9926,TP,46.9,2026-08-11T04:39:03.059960+00:00
2026-08-12T09:32:38+00:00,v0.3.0,AUDJPY_SB,83591839,SELL,1.0,112.342,112.402,0.058768517016040966,5.88,False,-6.0,0.0,0.0,-6.0,-1.0204,SL,5.6,2026-08-12T09:27:00.831340+00:00
2026-08-12T12:52:40+00:00,v0.3.0,AUDJPY_SB,83620705,SELL,0.1,112.541,112.60100000000001,0.05974509559406893,0.6,False,-0.6,0.0,0.0,-0.6,-1.0,SL,2.6,2026-08-12T12:50:01.617371+00:00
2026-08-12T13:07:15+00:00,v0.3.0,AUDJPY_SB,83621347,BUY,1.2,112.597,112.539,0.057749808679082124,6.93,False,-6.96,0.0,0.0,-6.96,-1.0043,SL,14.2,2026-08-12T12:53:03.983940+00:00
2026-08-12T13:18:04+00:00,v0.3.0,AUDJPY_SB,83626997,BUY,0.1,112.564,112.51,0.046014854244960164,0.46,False,-0.54,0.0,0.0,-0.54,-1.1739,SL,8.0,2026-08-12T13:10:01.973025+00:00
2026-08-12T15:00:38+00:00,v0.3.0,AUDJPY_SB,83661259,BUY,2.3,112.602,112.56399999999998,0.03755822288079916,8.64,False,-8.74,0.0,0.0,-8.74,-1.0116,SL,2.6,2026-08-12T14:58:04.299404+00:00
