ts_utc,version,symbol,direction,lot,entry,sl,tp,sl_distance,risk_money,risk_actual,lot_capped,margin_required,margin_free,atr,adx_h1,ker,regime,session_hour_utc,pattern,retcode,order,broker_comment,comment
2026-07-28T15:00:02.879869+00:00,v0.3.0,US30_SB,SELL,1.0,52620.0,52719.7,52420.7,99.66403848319032,100.0,99.66,False,2631.0,10000.0,66.44269232212689,22.813254557611067,0.07453416149068323,BULL,15,ENGULFING,10027,0,AutoTrading disabled by client,v0.3.0|ENGULFING|BULL
2026-07-28T15:31:17.833702+00:00,v0.3.0,US30_SB,SELL,0.9,52837.0,52939.6,52631.7,102.62726880490251,100.0,92.36,False,2377.67,10000.0,68.41817920326834,22.813254557611067,0.5364806866952789,BULL,15,SWEEP,10027,0,AutoTrading disabled by client,v0.3.0|SWEEP|BULL
2026-07-28T16:05:04.223954+00:00,v0.3.0,US30_SB,SELL,1.1,52899.0,52984.1,52728.9,85.06236843803555,100.0,93.57,False,2909.45,10000.0,56.70824562535703,24.429541710797135,0.6598639455782312,BULL,16,ENGULFING,10027,0,AutoTrading disabled by client,v0.3.0|ENGULFING|BULL
2026-07-28T16:30:00.500464+00:00,v0.3.0,US30_SB,SELL,1.3,52898.0,52971.1,52751.9,73.0528332060207,100.0,94.97,False,3438.37,10000.0,48.70188880401379,24.429541710797135,0.2517985611510791,BULL,16,FAKEY,10027,0,AutoTrading disabled by client,v0.3.0|FAKEY|BULL
2026-07-28T16:50:35.660753+00:00,v0.3.0,US30_SB,SELL,1.5,52912.0,52977.8,52780.4,65.79292402731008,100.0,98.69,False,3968.4,10000.0,43.861949351540055,24.429541710797135,0.23893805309734514,BULL,16,ENGULFING,10027,0,AutoTrading disabled by client,v0.3.0|ENGULFING|BULL
2026-07-28T16:55:02.459792+00:00,v0.3.0,US30_SB,BUY,1.5,52930.0,52864.5,53061.0,65.4862865864301,100.0,98.23,False,3969.75,10000.0,43.6575243909534,24.429541710797135,0.25,BULL,16,ENGULFING,10027,0,AutoTrading disabled by client,v0.3.0|ENGULFING|BULL
2026-07-28T17:10:03.764750+00:00,v0.3.0,US30_SB,SELL,1.6,52912.0,52974.0,52788.0,61.97972728280219,100.0,99.17,False,4232.96,10000.0,41.31981818853479,25.965125446337005,0.007751937984496124,BULL,17,ENGULFING,10027,0,AutoTrading disabled by client,v0.3.0|ENGULFING|BULL
2026-07-28T17:20:03.561715+00:00,v0.3.0,US30_SB,BUY,1.6,52917.0,52857.7,53035.6,59.280989323613994,100.0,94.85,False,4233.36,10000.0,39.520659549075994,25.965125446337005,0.1510791366906475,BULL,17,ENGULFING,10027,0,AutoTrading disabled by client,v0.3.0|ENGULFING|BULL
2026-07-28T17:35:00.247541+00:00,v0.3.0,US30_SB,BUY,1.6,52918.0,52855.6,53042.7,62.364188613373074,100.0,99.78,False,4233.44,10000.0,41.57612574224871,25.965125446337005,0.011627906976744186,BULL,17,SWEEP,10027,0,AutoTrading disabled by client,v0.3.0|SWEEP|BULL
2026-07-28T17:41:08.333500+00:00,v0.3.0,US30_SB,SELL,1.6,52904.0,52965.2,52781.5,61.23103228741809,100.0,97.97,False,4232.32,10000.0,40.82068819161206,25.965125446337005,0.017341040462427744,BULL,17,ENGULFING,10027,0,AutoTrading disabled by client,v0.3.0|ENGULFING|BULL
2026-07-28T17:55:34.963342+00:00,v0.3.0,US30_SB,SELL,1.5,52849.0,52912.1,52722.7,63.13177037506041,100.0,94.7,False,3963.68,10000.0,42.087846916706944,25.965125446337005,0.3813559322033898,BULL,17,ENGULFING,10027,0,AutoTrading disabled by client,v0.3.0|ENGULFING|BULL
2026-07-28T18:00:01.886200+00:00,v0.3.0,US30_SB,BUY,1.6,52863.0,52801.5,52986.0,61.51521535434223,100.0,98.42,False,4229.04,10000.0,41.010143569561485,26.9135348325448,0.24770642201834864,BULL,18,FAKEY,10027,0,AutoTrading disabled by client,v0.3.0|FAKEY|BULL
2026-07-28T18:10:01.848432+00:00,v0.3.0,US30_SB,SELL,1.7,52853.0,52911.7,52735.6,58.696792827902016,100.0,99.78,False,4492.51,10000.0,39.13119521860134,26.9135348325448,0.32682926829268294,BULL,18,ENGULFING,10027,0,AutoTrading disabled by client,v0.3.0|ENGULFING|BULL
2026-07-28T18:25:03.776366+00:00,v0.3.0,US30_SB,SELL,1.7,52805.0,52863.1,52688.7,58.13114207099517,100.0,98.82,False,4488.43,10000.0,38.75409471399678,26.9135348325448,0.4457831325301205,BULL,18,ENGULFING,10027,0,AutoTrading disabled by client,v0.3.0|ENGULFING|BULL
