ts_close_utc,version,symbol,ticket,direction,lot,entry,close,sl_distance,risk_money,risk_reconstructed,profit_gross,commission,swap,net,r_multiple,reason,duration_min,ts_open_utc
2026-08-19T12:50:15+00:00,v0.4.0,US30_SB,84971099,BUY,0.3,53403.5,53690.9,95.81119905762898,28.74,False,86.22,0.0,0.0,86.22,3.0,TP,350.2,2026-08-19T07:00:04.240707+00:00
2026-08-19T13:31:24+00:00,v0.4.0,US30_SB,85015751,BUY,0.2,53634.3,53518.1,116.1694296982061,23.23,False,-23.24,0.0,0.0,-23.24,-1.0004,SL,31.3,2026-08-19T13:00:06.736907+00:00
2026-08-20T12:35:26+00:00,v0.4.0,US30_SB,85060569,SELL,0.1,53518.8,53058.5,153.44031962353915,15.34,False,46.03,0.0,0.17,46.2,3.0117,TP,1235.4,2026-08-19T16:00:01.021724+00:00
2026-08-20T13:49:58+00:00,v0.4.0,US30_SB,85250724,SELL,0.2,53081.4,53212.1,132.21042396405784,26.44,False,-26.14,0.0,0.0,-26.14,-0.9887,SL,49.9,2026-08-20T13:00:06.670948+00:00
2026-08-21T12:24:36+00:00,v0.4.0,US30_SB,85339072,SELL,0.1,52937.5,53107.1,169.61777811122334,16.96,False,-16.96,0.0,0.17,-16.79,-0.99,SL,1104.5,2026-08-20T18:00:07.834481+00:00
2026-08-24T11:05:37+00:00,v0.4.0,US30_SB,85532475,BUY,0.2,53327.4,53193.2,134.22325173608334,26.84,False,-26.84,0.0,-5.45,-32.29,-1.2031,SL,3845.6,2026-08-21T19:00:01.509405+00:00
2026-08-28T20:00:01+00:00,v0.4.0,US30_SB,85685840,BUY,0.2,53461.0,53565.40000000001,136.13313950461549,27.23,False,20.88,0.0,-7.31,13.57,0.4983,EXPERT,6120.0,2026-08-24T14:00:01.408429+00:00
2026-09-01T16:30:47+00:00,v0.4.0,US30_SB,86778387,SELL,0.1,53234.2,52794.1,146.68689664261956,14.67,False,44.01,0.0,0.17,44.18,3.0116,TP,1590.7,2026-08-31T14:00:04.942763+00:00
2026-09-02T12:05:59+00:00,v0.4.0,US30_SB,87069029,SELL,0.1,52776.0,52955.9,179.86500326743706,17.99,False,-17.99,0.0,0.17,-17.82,-0.9906,SL,1145.9,2026-09-01T17:00:02.067645+00:00
2026-09-03T13:33:24+00:00,v0.4.0,US30_SB,87261664,BUY,0.1,53065.5,53518.80000000001,151.09896426992032,15.11,False,45.33,0.0,-0.91,44.42,2.9398,TP,1413.2,2026-09-02T14:00:09.521956+00:00
