ts_close_utc,version,symbol,ticket,direction,lot,entry,close,sl_distance,risk_money,risk_reconstructed,profit_gross,commission,swap,net,r_multiple,reason,duration_min,ts_open_utc
2026-07-30T16:01:01+00:00,v0.3.0,EURJPY_SB,81647473,BUY,0.1,183.612,183.783,0.08553574618206125,0.86,False,1.71,0.0,0.0,1.71,1.9884,TP,15.0,2026-07-30T15:46:03.926372+00:00
2026-07-30T16:25:59+00:00,v0.3.0,EURJPY_SB,81650491,SELL,6.6,183.78,183.854,0.07385042377073525,48.74,False,-48.84,0.0,0.0,-48.84,-1.0021,SL,22.0,2026-07-30T16:04:00.176191+00:00
2026-07-30T16:29:16+00:00,v0.3.0,EURJPY_SB,81653713,BUY,1.0,183.844,183.777,0.06677978938274119,6.68,False,-6.7,0.0,0.0,-6.7,-1.003,SL,3.2,2026-07-30T16:26:04.392541+00:00
2026-07-30T16:53:00+00:00,v0.3.0,EURJPY_SB,81654724,BUY,0.3,183.856,183.972,0.05786644954988279,1.74,False,3.48,0.0,0.0,3.48,2.0,TP,17.9,2026-07-30T16:35:05.020639+00:00
2026-07-30T17:00:21+00:00,v0.3.0,EURJPY_SB,81657683,SELL,2.7,183.961,184.006,0.04483998320552891,12.11,False,-12.15,0.0,0.0,-12.15,-1.0033,SL,0.3,2026-07-30T17:00:00.567912+00:00
2026-07-30T19:34:47+00:00,v0.3.0,EURJPY_SB,81664562,BUY,0.1,183.345,183.782,0.2185661843480931,2.19,False,4.37,0.0,0.0,4.37,1.9954,TP,101.7,2026-07-30T17:53:03.607053+00:00
2026-07-30T20:21:10+00:00,v0.3.0,EURJPY_SB,81677307,BUY,2.4,183.771,183.877,0.05298161568747248,12.72,False,25.44,0.0,0.0,25.44,2.0,TP,19.1,2026-07-30T20:02:02.960567+00:00
2026-08-12T09:57:58+00:00,v0.3.0,EURJPY_SB,83594592,SELL,0.1,183.551,183.609,0.058323279756135674,0.58,False,-0.58,0.0,0.0,-0.58,-1.0,SL,4.9,2026-08-12T09:53:03.356104+00:00
2026-08-12T12:46:02+00:00,v0.3.0,EURJPY_SB,83615194,SELL,6.6,183.56,183.643,0.07724631218441544,50.98,False,-54.78,0.0,0.0,-54.78,-1.0745,SL,11.0,2026-08-12T12:35:04.184316+00:00
2026-08-12T12:59:54+00:00,v0.3.0,EURJPY_SB,83620462,BUY,0.4,183.635,183.55799999999996,0.07734884871121454,3.09,False,-3.08,0.0,0.0,-3.08,-0.9968,SL,10.9,2026-08-12T12:49:00.674061+00:00
2026-08-12T13:25:24+00:00,v0.3.0,EURJPY_SB,83629587,SELL,0.1,183.5,183.557,0.05685097400383157,0.57,False,-0.57,0.0,0.0,-0.57,-1.0,SL,5.3,2026-08-12T13:20:04.940289+00:00
2026-08-12T13:56:34+00:00,v0.3.0,EURJPY_SB,83631211,BUY,0.1,183.558,183.66,0.05121865218333728,0.51,False,1.02,0.0,0.0,1.02,2.0,TP,30.5,2026-08-12T13:26:04.652658+00:00
