ts_close_utc,version,symbol,ticket,direction,lot,entry,close,sl_distance,risk_money,risk_reconstructed,profit_gross,commission,swap,net,r_multiple,reason,duration_min,ts_open_utc
2026-07-30T15:45:45+00:00,v0.3.0,USDCAD_SB,81646929,SELL,0.3,1.40075,1.40103,0.0002846086197899018,0.85,False,-0.84,0.0,0.0,-0.84,-0.9882,SL,1.7,2026-07-30T15:44:02.544134+00:00
2026-07-30T15:52:57+00:00,v0.3.0,USDCAD_SB,81648238,SELL,0.9,1.40025,1.40054,0.00029224734260099584,2.63,False,-2.61,0.0,0.0,-2.61,-0.9924,SL,0.9,2026-07-30T15:52:02.617840+00:00
2026-07-30T16:00:12+00:00,v0.3.0,USDCAD_SB,81649064,BUY,0.2,1.4004400000000001,1.40015,0.0002902041485057429,0.58,False,-0.58,0.0,0.0,-0.58,-1.0,SL,2.2,2026-07-30T15:58:01.448205+00:00
2026-07-30T16:05:34+00:00,v0.3.0,USDCAD_SB,81650531,SELL,0.1,1.40001,1.4003,0.00029287264192908775,0.29,False,-0.29,0.0,0.0,-0.29,-1.0,SL,1.5,2026-07-30T16:04:05.382718+00:00
2026-07-30T16:16:27+00:00,v0.3.0,USDCAD_SB,81652156,BUY,2.1,1.40046,1.4001700000000001,0.00029029235565963715,6.1,False,-6.09,0.0,0.0,-6.09,-0.9984,SL,3.4,2026-07-30T16:13:01.242110+00:00
2026-07-30T16:55:52+00:00,v0.3.0,USDCAD_SB,81652805,SELL,1.1,1.40032,1.3997899999999999,0.0002626749901901337,2.89,False,5.83,0.0,0.0,5.83,2.0173,TP,36.8,2026-07-30T16:19:05.007775+00:00
2026-08-12T12:43:15+00:00,v0.3.0,USDCAD_SB,83617734,BUY,0.1,1.39167,1.3912799999999999,0.00040118660761984386,0.4,False,-0.39,0.0,0.0,-0.39,-0.975,SL,1.2,2026-08-12T12:42:05.447483+00:00
2026-08-12T13:01:11+00:00,v0.3.0,USDCAD_SB,83623503,SELL,0.5,1.39107,1.39139,0.00032218790370531494,1.61,False,-1.6,0.0,0.0,-1.6,-0.9938,SL,1.1,2026-08-12T13:00:03.947903+00:00
2026-08-12T13:09:42+00:00,v0.3.0,USDCAD_SB,83626768,SELL,0.6,1.3911,1.39139,0.0002924004232310555,1.75,False,-1.74,0.0,0.0,-1.74,-0.9943,SL,0.7,2026-08-12T13:09:00.974792+00:00
2026-08-12T13:14:54+00:00,v0.3.0,USDCAD_SB,83626995,BUY,0.5,1.39138,1.39198,0.00029937182155742375,1.5,False,3.0,0.0,0.0,3.0,2.0,TP,4.9,2026-08-12T13:10:01.702376+00:00
2026-08-12T13:16:17+00:00,v0.3.0,USDCAD_SB,83628422,BUY,0.1,1.39206,1.39175,0.0003145288453814428,0.31,False,-0.31,0.0,0.0,-0.31,-1.0,SL,1.2,2026-08-12T13:15:05.317633+00:00
2026-08-12T13:22:57+00:00,v0.3.0,USDCAD_SB,83629810,SELL,0.1,1.39162,1.39192,0.00029907138391509214,0.3,False,-0.3,0.0,0.0,-0.3,-1.0,SL,1.9,2026-08-12T13:21:00.575880+00:00
2026-08-12T13:33:32+00:00,v0.3.0,USDCAD_SB,83630870,SELL,0.1,1.39173,1.3911599999999997,0.0002855317523004542,0.29,False,0.57,0.0,0.0,0.57,1.9655,TP,8.5,2026-08-12T13:25:03.792960+00:00
2026-08-12T14:01:07+00:00,v0.3.0,USDCAD_SB,83638406,BUY,10.8,1.39155,1.39127,0.0002793761357086163,30.17,False,-30.24,0.0,0.0,-30.24,-1.0023,SL,16.1,2026-08-12T13:45:03.797492+00:00
