ts_utc,version,symbol,direction,lot,entry,sl,tp,sl_distance,rr,risk_money,risk_actual,lot_capped,margin_required,margin_free,atr,session_hour_utc,retcode,order,broker_comment,comment
2026-08-19T13:00:06.718424+00:00,v0.4.0,NAS100_SB,BUY,0.2,29649.5,29513.4,30057.7,136.0723761552145,3.0,30.06,27.21,False,296.5,5259.61,90.71491743680966,13,10009,85015750,Request executed,v0.4.0|MOM|T
2026-08-19T14:00:01.208757+00:00,v0.4.0,NAS100_SB,SELL,0.1,29403.5,29566.2,28915.5,162.65292071555234,3.0,29.66,16.27,False,147.02,5217.08,108.4352804770349,14,10009,85036481,Request executed,v0.4.0|MOM|T
2026-08-20T09:00:00.386794+00:00,v0.4.0,NAS100_SB,SELL,0.2,29389.7,29526.5,28979.3,136.80293083538348,3.0,29.86,27.36,False,293.9,5190.8,91.20195389025565,9,10009,85193564,Request executed,v0.4.0|MOM|T
2026-08-24T14:00:01.372674+00:00,v0.4.0,NAS100_SB,SELL,0.1,28949.3,29103.0,28488.1,153.74725685836214,3.0,30.25,15.37,False,144.75,5522.17,102.49817123890809,14,10009,85685839,Request executed,v0.4.0|MOM|T
2026-08-27T20:00:04.830427+00:00,v0.4.0,NAS100_SB,BUY,0.1,29628.5,29478.4,30078.7,150.07274871785103,3.0,29.75,15.01,False,148.14,4902.16,100.04849914523402,20,10009,86373059,Request executed,v0.4.0|MOM|T
2026-08-28T15:00:06.149838+00:00,v0.4.0,NAS100_SB,BUY,0.2,29731.3,29602.3,30118.4,129.0220074259958,3.0,29.37,25.8,False,297.31,4113.74,86.01467161733055,15,10009,86511259,Request executed,v0.4.0|MOM|T
2026-08-31T00:00:00.498429+00:00,v0.4.0,NAS100_SB,SELL,0.1,29239.4,29387.7,28794.5,148.2918934172833,3.0,29.3,14.83,False,146.2,5860.8,98.86126227818886,0,10009,86605568,Request executed,v0.4.0|MOM|T
2026-09-01T06:00:06.285905+00:00,v0.4.0,NAS100_SB,BUY,0.2,29514.1,29412.4,29819.3,101.7208467977926,3.0,28.94,20.34,False,295.14,5520.65,67.81389786519507,6,10009,86886858,Request executed,v0.4.0|MOM|T
2026-09-01T09:00:06.862342+00:00,v0.4.0,NAS100_SB,SELL,0.2,29194.2,29315.9,28829.2,121.65515685668954,3.0,28.84,24.33,False,291.94,5311.39,81.1034379044597,9,10009,86946644,Request executed,v0.4.0|MOM|T
2026-09-03T16:00:01.804013+00:00,v0.4.0,NAS100_SB,BUY,0.1,29491.2,29344.6,29930.9,146.571014215197,3.0,28.82,14.66,False,147.46,5104.28,97.71400947679801,16,10009,87552075,Request executed,v0.4.0|MOM|T
2026-09-08T02:00:02.531678+00:00,v0.4.0,NAS100_SB,BUY,0.3,29680.7,29591.9,29947.0,88.7776049380233,3.0,28.62,26.63,False,445.21,5522.02,59.1850699586822,2,10009,88054279,Request executed,v0.4.0|MOM|T
2026-09-08T10:00:08.268179+00:00,v0.4.0,NAS100_SB,BUY,0.2,29567.8,29461.1,29888.0,106.7480214025434,3.0,28.84,21.35,False,295.68,4982.87,71.1653476016956,10,10009,88125744,Request executed,v0.4.0|MOM|T
2026-09-09T10:00:03.522264+00:00,v0.4.0,NAS100_SB,SELL,0.2,29373.1,29489.6,29023.5,116.54183143281156,3.0,29.2,23.31,False,293.73,5094.95,77.69455428854104,10,10009,88381287,Request executed,v0.4.0|MOM|T
2026-09-09T14:00:08.745591+00:00,v0.4.0,NAS100_SB,BUY,0.2,29540.3,29414.7,29917.1,125.61028601500455,3.0,29.09,25.12,False,295.4,4592.21,83.7401906766697,14,10009,88447705,Request executed,v0.4.0|MOM|T
2026-09-10T12:00:01.712554+00:00,v0.4.0,NAS100_SB,SELL,0.2,29244.8,29348.6,28933.3,103.82306864920369,3.0,29.11,20.76,False,292.45,5325.92,69.21537909946913,12,10009,88642279,Request executed,v0.4.0|MOM|T
2026-09-11T13:00:05.417379+00:00,v0.4.0,NAS100_SB,BUY,0.2,29446.8,29318.4,29831.9,128.35269532021871,3.0,29.01,25.67,False,294.47,5273.53,85.56846354681248,13,10009,88919604,Request executed,v0.4.0|MOM|T
